cust_id,DOB,Gender,city_code,cluster,recency,frequency,monetary,R,F,M,Avg_M
273472,08-03-1983,M,4,3,336.0,8,15439.06,4.0,4,4,18744.19980232558
273473,19-10-1976,M,6,3,541.0,3,4593.48,3.0,2,1,8499.556146616542
273474,12-10-1977,F,1,3,542.0,4,9921.79,3.0,3,3,12095.5816
273477,21-06-1983,M,7,1,577.0,5,16684.4,3.0,3,4,12095.5816
273478,20-10-1972,F,3,0,608.0,7,23890.1,3.0,4,4,18786.61404494382
273481,03-08-1978,F,3,1,362.0,11,41389.99,4.0,4,4,18744.19980232558
273482,18-12-1979,M,2,1,635.0,5,24249.22,3.0,3,4,12095.5816
273484,23-08-1975,M,3,1,457.0,4,10796.95,3.0,3,3,12095.5816
273485,09-12-1980,M,9,3,850.0,1,544.76,2.0,1,1,4884.636892655367
273486,28-06-1976,F,10,3,216.0,5,10906.35,4.0,3,3,12185.951431034482
273487,13-09-1979,F,2,3,396.0,4,10732.86,4.0,3,3,12185.951431034482
273488,11-12-1976,M,3,3,,1,1509.43,,1,1,
273489,17-08-1990,M,10,1,358.0,4,9067.63,4.0,3,2,12185.951431034482
273490,07-06-1974,M,4,3,782.0,7,17842.43,2.0,4,4,19073.41199367089
273492,05-07-1972,F,7,1,1151.0,4,11687.58,1.0,3,3,11681.718588039868
273493,24-06-1991,M,9,0,,2,8550.49,,1,2,
273495,11-09-1972,M,6,3,,4,17741.88,,3,4,
273496,25-03-1974,M,8,0,729.0,3,8254.35,2.0,2,2,8173.856144781144
273497,02-04-1972,M,2,2,1218.0,4,8296.34,1.0,3,2,11681.718588039868
273498,13-09-1973,M,10,2,1092.0,6,23822.69,1.0,4,4,18231.710714285717
273499,26-08-1987,F,6,3,1151.0,1,804.44,1.0,1,1,4429.88862244898
273500,16-02-1978,F,8,2,1004.0,6,12210.25,1.0,4,3,18231.710714285717
273502,21-10-1971,M,3,3,2.0,2,5088.53,4.0,1,1,5121.214583333333
273503,10-06-1983,F,8,1,1034.0,8,18730.85,1.0,4,4,18231.710714285717
273504,20-06-1979,F,3,3,1213.0,2,7212.33,1.0,1,2,4429.88862244898
273505,05-03-1989,F,7,3,575.0,4,9274.26,3.0,3,2,12095.5816
273506,23-12-1971,M,3,3,1088.0,6,11446.69,1.0,4,3,18231.710714285717
273507,09-06-1987,M,8,3,1182.0,6,8038.88,1.0,4,2,18231.710714285717
273509,25-06-1984,F,6,2,1184.0,4,3850.93,1.0,3,1,11681.718588039868
273510,02-06-1974,M,7,2,419.0,6,7775.89,4.0,4,2,18744.19980232558
273511,04-02-1991,M,10,3,788.0,3,4559.23,2.0,2,1,8173.856144781144
273515,24-07-1988,F,7,2,458.0,11,19123.13,3.0,4,4,18786.61404494382
273516,21-08-1990,F,2,3,850.0,3,10145.0,2.0,2,3,8173.856144781144
273517,11-09-1970,M,5,2,,1,2309.45,,1,1,
273518,25-08-1971,F,8,3,670.0,3,2983.5,2.0,2,1,8173.856144781144
273519,12-02-1986,M,5,3,,1,729.3,,1,1,
273520,25-07-1986,M,5,3,1304.0,2,2963.61,1.0,1,1,4429.88862244898
273521,15-12-1987,F,4,3,450.0,4,16693.24,3.0,3,4,12095.5816
273522,08-03-1981,M,2,0,635.0,5,10938.4,3.0,3,3,12095.5816
273524,25-11-1992,F,1,3,,4,10432.31,,3,3,
273526,12-06-1992,M,6,3,1336.0,3,5027.75,1.0,2,1,8677.30678694158
273527,07-07-1971,F,2,0,1424.0,7,31886.99,1.0,4,4,18231.710714285717
273528,01-08-1975,F,9,3,,1,2748.14,,1,1,
273530,28-10-1975,F,9,2,519.0,2,6374.74,3.0,1,2,5076.74070967742
273531,26-06-1990,F,1,3,1060.0,3,7515.1,1.0,2,2,8677.30678694158
273532,11-01-1987,F,9,3,753.0,2,2150.33,2.0,1,1,4884.636892655367
273535,02-08-1981,F,6,1,822.0,3,5159.24,2.0,2,1,8173.856144781144
273536,25-12-1988,M,3,1,570.0,9,21437.0,3.0,4,4,18786.61404494382
273537,26-08-1977,F,4,2,,1,5718.38,,1,2,
273538,16-02-1988,F,9,3,,1,2550.34,,1,1,
273539,07-07-1987,M,6,3,,3,2468.57,,2,1,
273541,01-02-1970,M,4,2,457.0,4,4226.62,3.0,3,1,12095.5816
273543,28-01-1989,M,8,1,578.0,8,19568.44,3.0,4,4,18786.61404494382
273544,21-01-1982,F,1,0,1181.0,3,9240.01,1.0,2,2,8677.30678694158
273545,01-03-1971,M,3,0,,2,7561.51,,1,2,
273546,29-06-1972,F,9,0,93.0,6,19393.85,4.0,4,4,18744.19980232558
273547,05-11-1977,M,1,2,,2,9651.07,,1,2,
273548,12-04-1976,M,7,2,516.0,4,22575.15,3.0,3,4,12095.5816
273550,01-04-1979,F,5,3,1249.0,2,2109.45,1.0,1,1,4429.88862244898
273551,07-10-1979,F,8,2,419.0,5,17720.89,4.0,3,4,12185.951431034482
273552,22-06-1987,F,10,1,1.0,5,15197.07,4.0,3,4,12185.951431034482
273553,04-02-1973,M,3,0,849.0,4,17949.62,2.0,3,4,12267.26375
273554,15-01-1983,M,4,0,540.0,6,19314.29,3.0,4,4,18786.61404494382
273555,17-03-1980,M,7,0,547.0,6,10398.05,3.0,4,3,18786.61404494382
273556,01-12-1970,M,3,2,727.0,6,19271.2,2.0,4,4,19073.41199367089
273560,09-12-1984,M,3,3,1421.0,2,4132.7,1.0,1,1,4429.88862244898
273562,25-02-1991,M,3,1,425.0,9,23045.88,4.0,4,4,18744.19980232558
273563,08-10-1971,F,6,1,,3,6102.91,,2,2,
273564,11-03-1992,F,3,3,277.0,6,19381.7,4.0,4,4,18744.19980232558
273569,13-01-1989,M,1,3,1149.0,3,5976.95,1.0,2,2,8677.30678694158
273570,25-04-1980,M,5,0,155.0,4,9741.68,4.0,3,3,12185.951431034482
273572,25-09-1984,F,8,3,1306.0,3,3740.43,1.0,2,1,8677.30678694158
273574,07-12-1980,F,1,3,394.0,6,12349.48,4.0,4,3,18744.19980232558
273575,27-07-1970,M,1,1,366.0,8,18186.09,4.0,4,4,18744.19980232558
273579,13-07-1981,F,6,3,,4,11632.33,,3,3,
273581,04-08-1990,F,1,2,997.0,2,1111.63,1.0,1,1,4429.88862244898
273582,25-02-1974,F,10,3,659.0,7,17700.99,2.0,4,4,19073.41199367089
273583,08-09-1970,M,5,3,907.0,4,12132.9,2.0,3,3,12267.26375
273584,18-03-1978,M,10,3,,2,2230.99,,1,1,
273586,26-05-1977,M,1,0,512.0,8,17083.3,3.0,4,4,18786.61404494382
273587,29-08-1970,F,1,1,519.0,5,21646.95,3.0,3,4,12095.5816
273588,24-06-1978,M,5,0,697.0,4,5162.56,2.0,3,1,12267.26375
273590,01-11-1985,F,9,0,,1,602.23,,1,1,
273592,15-08-1982,F,5,1,,2,8056.56,,1,2,
273595,16-10-1972,M,3,0,547.0,6,20048.01,3.0,4,4,18786.61404494382
273596,25-01-1987,F,4,2,602.0,4,8415.68,3.0,3,2,12095.5816
273598,27-03-1982,M,9,1,123.0,5,19193.85,4.0,3,4,12185.951431034482
273599,24-09-1982,M,3,0,386.0,8,17076.67,4.0,4,4,18744.19980232558
273600,28-08-1974,M,10,3,481.0,9,30614.03,3.0,4,4,18786.61404494382
273602,15-01-1971,M,2,2,,3,5520.58,,2,1,
273603,18-08-1980,F,9,2,365.0,2,13604.76,4.0,1,3,5121.214583333333
273606,13-06-1972,F,10,1,906.0,5,11019.06,2.0,3,3,12267.26375
273608,19-05-1977,M,4,3,447.0,4,8159.32,4.0,3,2,12185.951431034482
273610,12-10-1974,F,5,3,1334.0,2,2933.78,1.0,1,1,4429.88862244898
273612,11-05-1975,F,5,1,663.0,3,14692.08,2.0,2,3,8173.856144781144
273613,06-02-1970,M,1,1,908.0,1,8016.77,2.0,1,2,4884.636892655367
273615,24-02-1984,M,8,3,63.0,7,19116.5,4.0,4,4,18744.19980232558
273616,02-03-1975,M,2,1,884.0,3,16834.67,2.0,2,4,8173.856144781144
273618,03-11-1971,F,9,2,1212.0,5,14068.86,1.0,3,3,11681.718588039868
273621,20-11-1974,F,7,3,940.0,4,13513.05,1.0,3,3,11681.718588039868
273623,06-12-1986,M,6,3,1399.0,5,18537.48,1.0,3,4,11681.718588039868
273625,23-02-1985,M,7,3,62.0,7,11189.23,4.0,4,3,18744.19980232558
273627,18-06-1985,M,8,3,336.0,3,4781.34,4.0,2,1,8503.386485355648
273631,09-06-1988,M,9,0,511.0,6,15169.44,3.0,4,3,18786.61404494382
273633,09-07-1975,M,1,3,547.0,2,1021.02,3.0,1,1,5076.74070967742
273634,10-05-1973,F,6,3,,1,4822.22,,1,1,
273635,14-09-1992,M,5,0,1094.0,6,9613.5,1.0,4,2,18231.710714285717
273637,12-04-1973,M,2,3,,1,313.82,,1,1,
273638,09-12-1972,M,8,3,1362.0,4,7891.91,1.0,3,2,11681.718588039868
273640,23-11-1983,F,3,1,,4,6755.97,,3,2,
273641,17-08-1972,F,2,0,541.0,2,6790.23,3.0,1,2,5076.74070967742
273643,28-03-1988,F,10,3,,1,4607.85,,1,1,
273644,01-09-1973,F,3,2,1183.0,3,7514.0,1.0,2,2,8677.30678694158
273645,22-05-1970,F,4,3,1032.0,5,9455.49,1.0,3,2,11681.718588039868
273646,08-06-1989,F,3,2,62.0,4,4166.95,4.0,3,1,12185.951431034482
273647,09-12-1971,M,7,2,366.0,9,31314.6,4.0,4,4,18744.19980232558
273648,14-08-1989,F,6,0,,3,7415.65,,2,2,
273649,05-10-1975,M,5,2,1005.0,3,3548.16,1.0,2,1,8677.30678694158
273651,12-04-1982,M,7,3,184.0,2,4052.03,4.0,1,1,5121.214583333333
273652,11-11-1987,M,4,2,572.0,5,7110.68,3.0,3,2,12095.5816
273653,16-07-1992,F,7,3,,2,9163.76,,1,2,
273656,18-10-1992,M,8,3,606.0,3,8899.67,3.0,2,2,8499.556146616542
273659,04-12-1979,F,4,3,336.0,3,7381.4,4.0,2,2,8503.386485355648
273660,05-05-1975,M,10,1,123.0,4,11726.26,4.0,3,3,12185.951431034482
273661,26-05-1984,M,9,1,453.0,5,18554.06,3.0,3,4,12095.5816
273662,12-01-1973,M,10,1,793.0,8,25132.12,2.0,4,4,19073.41199367089
273663,29-07-1987,M,6,3,638.0,3,2288.45,2.0,2,1,8173.856144781144
273664,13-12-1970,M,6,3,1248.0,4,10149.42,1.0,3,3,11681.718588039868
273666,22-08-1985,M,3,3,695.0,2,6395.74,2.0,1,2,4884.636892655367
273667,29-05-1981,M,9,2,1.0,3,9967.1,4.0,2,3,8503.386485355648
273668,28-02-1980,F,9,3,,2,1355.84,,1,1,
273671,01-06-1974,M,4,3,,2,1485.12,,1,1,
273673,14-11-1978,M,10,3,757.0,3,5575.83,2.0,2,2,8173.856144781144
273674,23-02-1974,F,9,2,360.0,5,11973.78,4.0,3,3,12185.951431034482
273675,18-12-1972,M,7,1,880.0,2,6711.77,2.0,1,2,4884.636892655367
273676,02-12-1978,M,1,3,,2,3846.51,,1,1,
273677,13-12-1989,F,4,3,,5,8549.39,,3,2,
273679,11-10-1990,M,8,0,425.0,5,8897.46,4.0,3,2,12185.951431034482
273681,23-03-1990,F,5,3,913.0,2,2954.77,1.0,1,1,4429.88862244898
273682,13-05-1972,F,8,1,387.0,7,16053.44,4.0,4,4,18744.19980232558
273683,09-06-1977,F,10,1,730.0,5,20502.17,2.0,3,4,12267.26375
273684,11-09-1992,M,3,1,812.0,8,16431.35,2.0,4,4,19073.41199367089
273686,06-01-1985,F,10,3,698.0,3,5821.14,2.0,2,2,8173.856144781144
273690,26-07-1974,F,9,3,,1,2302.82,,1,1,
273692,10-09-1975,F,9,3,216.0,4,13949.52,4.0,3,3,12185.951431034482
273693,12-05-1975,F,8,1,455.0,4,17478.89,3.0,3,4,12095.5816
273695,07-06-1985,M,5,0,1154.0,3,4891.84,1.0,2,1,8677.30678694158
273697,16-06-1972,F,1,2,660.0,2,1977.95,2.0,1,1,4884.636892655367
273698,06-06-1974,F,1,3,32.0,5,11027.9,4.0,3,3,12185.951431034482
273699,11-02-1985,M,4,1,1216.0,3,4817.8,1.0,2,1,8677.30678694158
273702,22-06-1988,F,5,3,511.0,9,22530.95,3.0,4,4,18786.61404494382
273703,02-03-1986,F,1,2,690.0,7,18849.09,2.0,4,4,19073.41199367089
273705,20-10-1970,M,5,2,1183.0,2,8901.88,1.0,1,2,4429.88862244898
273707,18-05-1981,F,1,3,359.0,4,4152.59,4.0,3,1,12185.951431034482
273708,09-07-1970,F,7,2,486.0,11,27945.45,3.0,4,4,18786.61404494382
273709,15-07-1979,M,5,1,361.0,6,16177.2,4.0,4,4,18744.19980232558
273711,08-04-1972,M,4,0,544.0,5,8677.57,3.0,3,2,12095.5816
273713,03-08-1989,M,7,1,945.0,4,15847.91,1.0,3,4,11681.718588039868
273714,03-02-1991,M,7,0,820.0,5,14780.48,2.0,3,3,12267.26375
273716,11-06-1987,F,9,2,,6,18580.58,,4,4,
273717,15-06-1977,F,2,0,,2,6544.91,,1,2,
273718,16-06-1984,M,8,3,390.0,7,17596.02,4.0,4,4,18744.19980232558
273719,16-07-1973,M,9,3,608.0,3,8235.56,3.0,2,2,8499.556146616542
273721,13-10-1974,M,9,3,,1,3679.65,,1,1,
273723,21-01-1984,F,4,3,,1,6528.34,,1,2,
273726,04-06-1975,F,1,2,641.0,5,13090.93,2.0,3,3,12267.26375
273727,24-01-1981,F,7,3,699.0,4,17864.53,2.0,3,4,12267.26375
273728,01-07-1979,M,3,2,363.0,8,16389.36,4.0,4,4,18744.19980232558
273729,17-02-1983,F,1,3,1422.0,3,4130.49,1.0,2,1,8677.30678694158
273730,21-12-1982,M,2,1,,3,5115.05,,2,1,
273731,28-07-1988,F,7,3,1152.0,3,12164.94,1.0,2,3,8677.30678694158
273732,06-06-1987,F,5,2,1122.0,2,9877.59,1.0,1,3,4429.88862244898
273733,25-08-1990,M,1,0,,4,13469.95,,3,3,
273734,07-11-1987,F,9,2,1304.0,6,17022.53,1.0,4,4,18231.710714285717
273737,21-04-1992,M,10,3,,4,7898.54,,3,2,
273739,16-02-1975,F,9,0,753.0,3,10209.09,2.0,2,3,8173.856144781144
273740,15-02-1978,F,5,3,539.0,9,25654.78,3.0,4,4,18786.61404494382
273741,28-09-1982,M,3,2,,2,4764.76,,1,1,
273744,18-03-1978,F,8,1,664.0,4,16434.67,2.0,3,4,12267.26375
273745,25-03-1989,F,10,3,512.0,8,15162.81,3.0,4,3,18786.61404494382
273747,01-01-1987,M,4,3,417.0,2,3407.82,4.0,1,1,5121.214583333333
273748,18-10-1989,M,2,2,32.0,6,13736.25,4.0,4,3,18744.19980232558
273752,23-05-1991,M,8,2,633.0,2,3805.62,3.0,1,1,5076.74070967742
273754,02-06-1986,F,5,3,1152.0,3,5616.72,1.0,2,2,8677.30678694158
273756,11-11-1977,M,2,3,1092.0,2,5646.55,1.0,1,2,4429.88862244898
273757,24-12-1973,M,5,3,965.0,4,12195.89,1.0,3,3,11681.718588039868
273758,11-11-1974,F,9,1,728.0,5,16272.23,2.0,3,4,12267.26375
273759,03-03-1980,M,3,3,1248.0,1,1365.78,1.0,1,1,4429.88862244898
273760,11-08-1976,M,9,3,667.0,4,10587.0,2.0,3,3,12267.26375
273761,06-11-1977,F,4,3,1242.0,5,3443.18,1.0,3,1,11681.718588039868
273762,03-08-1984,M,10,3,,3,19454.63,,2,4,
273763,26-07-1990,F,3,1,814.0,6,15397.07,2.0,4,4,19073.41199367089
273764,13-03-1982,M,8,0,730.0,7,21171.8,2.0,4,4,19073.41199367089
273767,14-09-1978,M,10,2,968.0,6,8699.66,1.0,4,2,18231.710714285717
273768,23-07-1980,F,9,3,,4,11957.2,,3,3,
273769,04-12-1989,F,10,3,1367.0,5,12590.37,1.0,3,3,11681.718588039868
273770,15-01-1975,F,4,3,1124.0,2,4557.02,1.0,1,1,4429.88862244898
273771,24-01-1981,M,2,2,814.0,4,8430.05,2.0,3,2,12267.26375
273774,24-03-1989,F,9,3,1245.0,1,635.38,1.0,1,1,4429.88862244898
273775,17-10-1990,M,9,3,,2,2292.88,,1,1,
273776,06-09-1970,F,2,3,882.0,2,6041.03,2.0,1,2,4884.636892655367
273780,13-07-1980,M,2,1,357.0,8,27368.64,4.0,4,4,18744.19980232558
273781,28-04-1971,F,3,3,661.0,4,4632.16,2.0,3,1,12267.26375
273783,13-08-1989,F,7,3,,4,10795.85,,3,3,
273784,06-08-1979,M,5,0,,1,5298.48,,1,1,
273785,22-01-1988,M,5,3,447.0,3,4106.18,4.0,2,1,8503.386485355648
273787,24-10-1983,M,1,1,419.0,6,21522.08,4.0,4,4,18744.19980232558
273790,20-06-1981,F,9,2,1126.0,4,5848.76,1.0,3,2,11681.718588039868
273791,21-11-1974,F,8,2,,4,8642.2,,3,2,
273793,26-08-1982,M,7,1,699.0,4,13142.87,2.0,3,3,12267.26375
273794,15-06-1992,M,7,3,1392.0,2,6909.57,1.0,1,2,4429.88862244898
273795,15-05-1974,M,5,1,637.0,6,10211.31,3.0,4,3,18786.61404494382
273796,20-03-1972,M,5,0,356.0,5,19345.24,4.0,3,4,12185.951431034482
273798,10-08-1988,F,5,1,635.0,10,35579.89,3.0,4,4,18786.61404494382
273799,26-09-1988,F,10,1,1.0,6,16257.87,4.0,4,4,18744.19980232558
273801,26-06-1984,F,8,3,1034.0,1,4406.74,1.0,1,1,4429.88862244898
273802,04-05-1991,M,2,1,729.0,5,17450.16,2.0,3,4,12267.26375
273803,09-08-1987,M,10,3,1184.0,3,9575.93,1.0,2,2,8677.30678694158
273804,09-01-1983,M,3,0,,3,8020.09,,2,2,
273805,16-08-1975,M,10,3,454.0,4,11698.64,3.0,3,3,12095.5816
273807,08-05-1971,M,9,1,481.0,5,17968.4,3.0,3,4,12095.5816
273811,29-03-1970,M,8,0,,3,10190.31,,2,3,
273813,19-03-1989,M,9,0,519.0,3,12932.92,3.0,2,3,8499.556146616542
273814,19-11-1984,M,2,3,,1,965.77,,1,1,
273815,03-11-1986,M,8,0,393.0,3,4532.71,4.0,2,1,8503.386485355648
273817,23-02-1985,M,8,0,,1,4844.32,,1,1,
273819,15-07-1986,M,5,0,727.0,3,7032.22,2.0,2,2,8173.856144781144
273821,19-06-1980,F,10,0,515.0,5,10434.51,3.0,3,3,12095.5816
273822,24-12-1986,F,1,3,542.0,4,3864.18,3.0,3,1,12095.5816
273823,04-09-1973,M,9,0,,4,18938.6,,3,4,
273824,25-02-1976,F,10,2,1156.0,4,6931.66,1.0,3,2,11681.718588039868
273825,04-07-1992,M,7,2,1272.0,3,10659.93,1.0,2,3,8677.30678694158
273828,29-09-1976,M,3,3,1032.0,6,15974.99,1.0,4,4,18231.710714285717
273829,26-05-1983,M,4,2,850.0,7,16961.75,2.0,4,4,19073.41199367089
273831,05-10-1973,M,5,2,604.0,6,16796.0,3.0,4,4,18786.61404494382
273832,23-05-1972,M,8,3,359.0,4,10762.7,4.0,3,3,12185.951431034482
273833,01-03-1991,F,3,0,396.0,2,3771.36,4.0,1,1,5121.214583333333
273835,18-12-1991,M,8,2,421.0,2,8552.7,4.0,1,2,5121.214583333333
273836,05-04-1983,M,10,3,245.0,3,5880.81,4.0,2,2,8503.386485355648
273837,15-06-1992,M,6,1,550.0,4,11840.08,3.0,3,3,12095.5816
273839,08-03-1980,M,9,3,663.0,7,10408.0,2.0,4,3,19073.41199367089
273840,01-07-1970,M,3,0,972.0,3,10139.48,1.0,2,3,8677.30678694158
273842,08-02-1980,F,10,2,,2,9498.58,,1,2,
273845,03-08-1976,M,6,0,1001.0,2,5013.39,1.0,1,1,4429.88862244898
273847,11-01-1979,M,7,0,452.0,3,7015.65,3.0,2,2,8499.556146616542
273848,16-01-1983,M,2,0,786.0,5,9041.11,2.0,3,2,12267.26375
273849,28-11-1971,M,8,3,752.0,3,15056.73,2.0,2,3,8173.856144781144
273850,03-04-1977,M,5,0,881.0,6,9668.75,2.0,4,2,19073.41199367089
273851,07-12-1989,M,4,2,1089.0,4,7235.54,1.0,3,2,11681.718588039868
273853,18-06-1989,F,1,2,,1,3703.96,,1,1,
273856,06-03-1979,M,2,2,448.0,2,8511.82,3.0,1,2,5076.74070967742
273857,05-07-1981,F,6,3,483.0,3,7479.74,3.0,2,2,8499.556146616542
273860,15-06-1975,F,4,3,854.0,2,3794.57,2.0,1,1,4884.636892655367
273861,22-01-1987,F,5,2,277.0,8,23589.54,4.0,4,4,18744.19980232558
273862,02-11-1976,F,9,1,724.0,7,20076.74,2.0,4,4,19073.41199367089
273863,23-01-1972,F,6,3,184.0,1,2512.77,4.0,1,1,5121.214583333333
273867,05-08-1980,M,1,3,,1,243.1,,1,1,
273868,02-08-1971,M,2,3,974.0,2,1653.08,1.0,1,1,4429.88862244898
273871,29-03-1970,M,7,0,184.0,1,3964.74,4.0,1,1,5121.214583333333
273872,09-12-1977,F,3,0,,2,8014.56,,1,2,
273873,06-09-1979,M,2,2,1155.0,6,18390.51,1.0,4,4,18231.710714285717
273875,13-11-1974,F,8,0,782.0,4,8802.43,2.0,3,2,12267.26375
273877,12-01-1977,M,5,3,245.0,2,643.11,4.0,1,1,5121.214583333333
273878,19-01-1975,M,3,3,910.0,7,20856.88,2.0,4,4,19073.41199367089
273879,14-06-1977,F,6,3,336.0,4,5073.06,4.0,3,1,12185.951431034482
273881,07-12-1974,F,7,3,,2,1379.04,,1,1,
273882,29-08-1986,F,3,1,389.0,6,21897.78,4.0,4,4,18744.19980232558
273883,04-06-1991,F,9,3,,2,6614.53,,1,2,
273886,26-10-1984,M,6,1,907.0,3,7696.32,2.0,2,2,8173.856144781144
273888,21-08-1990,F,1,2,1063.0,2,1987.89,1.0,1,1,4429.88862244898
273889,01-03-1976,F,10,0,419.0,5,15106.45,4.0,3,3,12185.951431034482
273890,16-11-1982,F,7,1,548.0,5,11193.65,3.0,3,3,12095.5816
273891,06-12-1975,M,5,1,,3,15283.25,,2,4,
273894,08-11-1990,M,3,1,641.0,3,11978.2,2.0,2,3,8173.856144781144
273896,24-09-1975,M,6,0,784.0,11,25847.06,2.0,4,4,19073.41199367089
273897,27-11-1980,M,7,1,1065.0,3,7018.96,1.0,2,2,8677.30678694158
273899,07-10-1992,F,5,3,547.0,7,12751.7,3.0,4,3,18786.61404494382
273900,02-04-1974,F,8,3,419.0,9,16793.79,4.0,4,4,18744.19980232558
273901,14-03-1981,F,10,1,783.0,3,6802.38,2.0,2,2,8173.856144781144
273903,06-04-1986,F,5,1,944.0,8,19047.99,1.0,4,4,18231.710714285717
273904,14-09-1989,M,6,0,,1,6381.38,,1,2,
273905,29-06-1980,F,5,2,395.0,4,8757.12,4.0,3,2,12185.951431034482
273906,18-12-1974,M,1,0,816.0,4,10490.87,2.0,3,3,12267.26375
273907,01-11-1989,F,5,1,,4,11106.35,,3,3,
273908,16-11-1975,M,10,3,635.0,3,8172.58,3.0,2,2,8499.556146616542
273909,20-05-1977,M,2,1,885.0,6,20243.6,2.0,4,4,19073.41199367089
273910,03-06-1982,M,9,3,581.0,3,7375.88,3.0,2,2,8499.556146616542
273911,29-07-1983,F,6,1,365.0,3,8743.86,4.0,2,2,8503.386485355648
273912,08-10-1978,M,8,1,1249.0,4,8227.83,1.0,3,2,11681.718588039868
273913,27-03-1980,M,5,0,511.0,9,29299.08,3.0,4,4,18786.61404494382
273914,08-06-1978,M,10,2,789.0,4,3961.43,2.0,3,1,12267.26375
273915,23-03-1981,F,1,2,698.0,3,6256.51,2.0,2,2,8173.856144781144
273916,01-12-1975,F,9,2,455.0,5,9215.7,3.0,3,2,12095.5816
273917,24-11-1977,M,8,0,63.0,7,17765.08,4.0,4,4,18744.19980232558
273918,28-08-1979,M,3,1,356.0,6,11931.79,4.0,4,3,18744.19980232558
273922,26-09-1988,M,5,2,549.0,7,16755.11,3.0,4,4,18786.61404494382
273924,09-07-1971,F,7,1,633.0,6,12777.12,3.0,4,3,18786.61404494382
273927,23-01-1983,F,7,3,,3,5578.04,,2,2,
273928,27-04-1976,M,1,2,124.0,5,12688.72,4.0,3,3,12185.951431034482
273929,28-10-1970,M,5,2,663.0,4,15411.43,2.0,3,4,12267.26375
273930,20-02-1979,F,10,0,759.0,5,19682.26,2.0,3,4,12267.26375
273931,16-12-1981,M,4,2,,5,29874.78,,3,4,
273933,05-03-1985,F,10,3,,2,7087.47,,1,2,
273934,08-09-1982,M,3,1,,3,11662.17,,2,3,
273935,22-09-1976,F,1,2,1211.0,7,26129.94,1.0,4,4,18231.710714285717
273936,16-05-1972,F,9,2,421.0,5,15780.5,4.0,3,4,12185.951431034482
273937,19-11-1975,M,5,0,754.0,4,8788.06,2.0,3,2,12267.26375
273938,04-04-1986,F,7,2,450.0,4,11444.49,3.0,3,3,12095.5816
273939,09-09-1972,F,9,0,454.0,2,4166.95,3.0,1,1,5076.74070967742
273941,26-11-1972,F,8,3,820.0,1,1521.59,2.0,1,1,4884.636892655367
273945,12-11-1977,M,10,1,390.0,4,9258.8,4.0,3,2,12185.951431034482
273946,03-03-1972,M,1,3,31.0,2,2084.03,4.0,1,1,5121.214583333333
273949,25-01-1974,M,4,0,880.0,3,7659.86,2.0,2,2,8173.856144781144
273950,05-05-1983,F,6,3,543.0,4,10998.07,3.0,3,3,12095.5816
273951,13-04-1980,M,8,3,759.0,4,5058.69,2.0,3,1,12267.26375
273952,16-02-1981,M,9,3,484.0,3,4915.04,3.0,2,1,8499.556146616542
273953,02-08-1991,M,8,3,,1,2537.08,,1,1,
273954,22-09-1987,M,5,3,967.0,3,4591.27,1.0,2,1,8677.30678694158
273955,18-03-1983,F,8,3,,1,1438.71,,1,1,
273958,10-03-1989,M,7,0,357.0,4,7639.97,4.0,3,2,12185.951431034482
273959,23-09-1982,F,8,2,692.0,4,9845.55,2.0,3,3,12267.26375
273960,04-07-1989,M,3,0,,4,16169.47,,3,4,
273962,20-01-1981,M,5,2,1087.0,4,13603.66,1.0,3,3,11681.718588039868
273963,24-05-1971,F,7,0,,3,14138.48,,2,3,
273965,29-06-1986,F,1,2,154.0,3,6359.27,4.0,2,2,8503.386485355648
273966,21-01-1970,M,8,2,,1,1200.03,,1,1,
273968,04-05-1983,F,3,3,660.0,6,10856.62,2.0,4,3,19073.41199367089
273969,24-04-1980,M,9,1,665.0,3,10456.61,2.0,2,3,8173.856144781144
273971,26-10-1973,F,6,3,1187.0,6,14235.72,1.0,4,3,18231.710714285717
273972,15-07-1984,M,3,3,359.0,5,10170.42,4.0,3,3,12185.951431034482
273973,16-04-1992,F,2,2,155.0,10,26632.71,4.0,4,4,18744.19980232558
273975,14-02-1975,F,1,3,1179.0,1,523.77,1.0,1,1,4429.88862244898
273976,13-07-1989,M,2,3,660.0,4,8477.56,2.0,3,2,12267.26375
273977,25-07-1985,F,7,0,486.0,4,10651.09,3.0,3,3,12095.5816
273980,24-05-1980,M,5,2,486.0,2,6660.94,3.0,1,2,5076.74070967742
273982,12-10-1991,M,4,3,456.0,2,5795.73,3.0,1,2,5076.74070967742
273983,06-01-1978,M,8,2,1150.0,5,20357.42,1.0,3,4,11681.718588039868
273985,16-03-1979,F,1,3,1158.0,2,8843.32,1.0,1,2,4429.88862244898
273986,07-09-1971,M,9,3,424.0,3,6428.89,4.0,2,2,8503.386485355648
273987,05-05-1974,M,9,3,758.0,3,4623.32,2.0,2,1,8173.856144781144
273988,05-04-1985,M,3,1,670.0,5,8462.09,2.0,3,2,12267.26375
273989,15-07-1989,M,4,3,758.0,3,8338.33,2.0,2,2,8173.856144781144
273991,26-05-1991,M,2,2,884.0,2,7245.48,2.0,1,2,4884.636892655367
273992,29-09-1981,M,8,0,723.0,5,14283.23,2.0,3,3,12267.26375
273993,11-10-1983,M,9,3,668.0,4,10864.36,2.0,3,3,12267.26375
